,set_num,name,year,theme_id,num_parts
597,7242,Rocket Boat,1999,87,30
598,3188,Retro Buggy,1999,87,90
599,817,DK Star Wars Brickmaster: Battle For The Stolen Crystals,2013,497,189
600,1394,Build Your Own Adventure with Liza Mini-Doll and Touring Car,2015,494,77
601,7116,Lego Ninjago: Build Your Own Adventure,2015,435,74
602,13765,Super Train Set,1968,235,401
603,9862,Micro-Scale Space Cruiser,2015,126,102
604,12498,Try Bird,1999,87,34
605,17580,LEGO Star Wars: Build Your Own Adventure,2016,158,73
606,10958,Classic Building Table,1999,470,408
607,14562,Alien Encounter,2001,135,42
608,12532,Biker with Bicycle,2000,458,7
609,8273,Telekom Race Cyclist and Television Motorbike,2000,458,30
610,7624,Crown Gears,1981,453,2
611,7468,Service Team - 2 Bikers with Service Tools,2000,458,76
612,13163,Winning Team,2000,458,110
613,2303,Hero Recon Team,2011,400,0
614,10761,"LEGO Town Plan Board, Large Plastic",1955,372,1
615,7534,"LEGO Town Plan Board, Small Plastic",1956,372,1
616,15690,LEGO Town Plan Wooden Board,1957,372,1
617,6766,Complete Freight Train Set with Tipper Trucks,1969,235,163
618,5148,racer polybag,2001,125,1
619,10289,"Turntables (4 x 4), Turntables (2 x 2)",1985,443,8
620,14539,"Fences, Red and Black",1984,443,10
621,4909,Basic Building Set,1985,469,176
622,7276,Keys for Wind-Up Motor,1982,443,2
623,13780,"Round Bricks (2 x 2), White",1982,443,10
624,5412,"Turntables (4 x 4), Red",1982,443,2
625,14471,"Inverted Slope Bricks, Assorted, Red",1982,443,16
626,10769,Fences and Gates,1982,443,10
627,11920,Blue Space Elements,1981,452,8
628,5884,Winch Block and Hook Assembly,1982,443,3
629,13299,Small Store Set,1955,372,30
630,12017,Roadster,1979,390,23
631,9057,Space Stands and Brackets,1982,443,8
632,7642,Small House Set,1955,372,19
633,15664,"Rocket Tops, Black",1982,443,6
634,14608,Small House - Left Set,1955,372,21
635,15402,Space Radar Disks,1982,452,5
636,978,Small House - Right Set,1955,372,23
637,13092,Upper Part of Motorhome for 4.5V/12V Trainmotor,1984,456,1
638,12376,Windows and Doors,1955,371,24
639,5149,Train Motor 4.5V Type II Lower Housing,1981,456,1
640,6246,2 x 8 & 2 x 10 Bricks,1955,371,20
641,1300,Semaphores with Feet,1982,456,8
642,1519,4 x 4 Corner Bricks,1955,371,20
643,1448,Yellow Girder Beams & Plates,1982,453,20
644,6757,2 x 4 Bricks,1955,371,52
645,5259,Blue Girder Beams & Plates,1982,453,20
646,5732,2 x 3 Bricks,1955,371,60
647,14846,TECHNIC Beams & Plates [Red],1982,453,20
648,5507,2 x 2 Bricks,1955,371,80
649,12873,Black Girder Beams & Plates,1982,453,20
650,1118,1 x 2 Bricks,1955,371,104
651,14034,Loco and Tender,1969,235,96
652,2196,TECHNIC beams - yellow,1982,453,8
653,16016,1 x 1 Bricks,1955,371,160
654,13574,TECHNIC beams - blue,1982,453,8
655,10015,1 x 1 Round Bricks,1955,371,200
656,4428,TECHNIC beams - black,1982,453,8
657,11353,2 x 2 & 2 x 4 Curved Bricks,1955,371,14
658,7240,2 x 2 Curved Bricks,1957,371,100
659,13493,TECHNIC Beams [Red],1982,453,8
660,7021,8 Danish Named Beams,1955,371,8
661,6915,8 Named Beams,1955,371,8
662,13048,1 x 6 and 1 x 8 Bricks,1955,371,36
663,4000,Assortment of Axles,1982,453,32
664,2264,Mixed Plates Parts Pack,1955,371,12
665,10949,Tractor Tires & Hubs,1982,453,12
666,13849,6 x 8 & 2 x 8 Plates,1956,371,4
667,10425,Gear Wheel Assortment,1982,453,15
668,13076,4 x 8 & 2 x 8 Plates,1956,371,5
669,1744,Differential Gear Housing,1982,453,28
670,2135,4 x 8 Curved & 2 x 8 Plates,1956,371,5
671,8296,TECHNIC Chainlinks,1982,453,70
672,11006,Wheel Bearings for Locomotives,1977,456,2
673,5109,TECHNIC Bulldozer Chainlinks,1982,453,54
674,11150,Windows and Door without Glass,1955,371,7
675,15898,Passenger Coach,1969,235,98
676,2969,X-Large Tires & Hubs,1982,453,4
677,2819,"Windows and Door with Glass, Red",1956,371,10
678,6967,"Windows and Door with Glass, White",1956,371,10
679,4227,Toggle Joints & Connectors,1982,453,46
680,2462,Axle Assortment,1984,453,34
681,13656,Light Masts,1958,371,4
682,1247,Gear Wheel Assortment,1984,453,21
683,11348,"Replacement Gearbox for Electric, Motor 4.5V/12V Type II 12 x 4 x 3 1/3",1983,443,1
684,5544,Differential Gear Housing,1984,453,19
685,8364,Garage Plate and Door,1955,371,3
686,13822,TECHNIC wheels with hubs,1984,453,4
687,1047,Garage,1955,372,59
688,5577,12V Technic Motor,1979,453,1
689,11236,Honda Promotional Set,2001,14,55
690,12053,Subzero,2001,125,4
691,718,Remote Control for Electric Points,1985,456,8
692,1006,"Hinges and Tilted Bearings, Light Gray",1986,443,16
693,6408,8 Road Signs,1955,371,8
694,4710,Goods Wagon,1969,235,56
695,11885,Digger Bucket Assembly,1985,443,4
696,15321,8 Road Signs,1955,371,8
697,10967,Crane Grab and Winch,1986,443,4
698,9069,International Flags,1957,371,5
699,11195,5 Danish Flags,1957,371,5
700,13103,Hinges and Couplings,1986,443,9
701,13436,Runway Plates,1986,443,2
702,3672,T- and Intersection Plates,1986,443,2
703,8445,Lighting Device Pack,1957,371,3
704,5799,Helicopter,1999,50,26
705,14908,Patrol Car,1999,50,32
706,688,Esso Pumps/Sign,1955,371,2
707,221,Fire Boat,1999,50,24
708,8534,Painted Trees and Bushes,1955,371,6
709,12764,Tri-motorbike,1999,60,17
710,1435,Dragster,1999,91,24
711,4912,Tipping Wagon,1969,235,20
712,9438,Go-Cart,1999,91,25
713,4173,Building Set,1974,469,234
714,8126,Shell Tanker,1999,99,106
715,7194,Shell Car Transporter,1999,99,101
716,10719,Shell Select Shop,1999,99,164
717,10116,Shell Car Wash,1999,99,136
718,14961,Shell Petrol Pump,1999,99,156
719,8555,Trike Buggy,1999,13,30
720,7858,Propellor Buggy,1999,11,29
721,12976,Motorbike,1999,13,28
722,13836,Car,1999,12,26
723,7705,1:87 Twenty Four Models,1957,368,24
724,15572,Steam Locomotive (Push),1970,235,60
725,11536,Easter Bunny,2000,229,29
726,13644,Easter Chicks,2000,229,29
727,3870,Moon Buggy,1999,93,25
728,8068,Space Probe,1999,93,23
729,4816,Shock Absorbers,1985,453,4
730,13211,Bike Blaster,1999,13,28
731,4667,White Ninja,1999,434,23
732,12782,Trial Size Bag - Chromika,2005,37,16
733,13475,Train Set,1969,235,365
734,8570,Jungle Surprise,1999,299,33
735,842,Traffic Police Set,1956,372,6
736,11079,Blue Racer,2000,91,23
737,14307,Red Four Wheel Driver,2000,91,20
738,3786,Light Hover,2000,442,25
739,7313,{Rock Saw Vehicle},2000,442,22
740,4928,Helicopter Transport,2000,442,22
741,6908,Drill Craft,2000,442,27
742,14910,Johnny Thunder & Baby T,2000,298,23
743,13671,Aeroplane,2000,298,21
744,1038,Microcopter,2000,298,28
745,10409,Taxi Station,1979,390,33
746,16270,Aeroplane,2000,298,25
747,3482,Mobile Crane (Train Base),1972,235,23
748,2881,Blue Racer,2000,91,23
749,11161,Mobile Crane (Plate Base),1971,235,38
750,2228,Red Four Wheel Driver,2000,91,20
751,6121,Green Buggy,2000,91,23
752,16045,Yellow Tiger,2001,91,23
753,5309,King Leo's Cart,2000,197,22
754,15819,Crossbows,2000,197,16
755,15772,Fire Cart,2000,197,24
756,3202,Catapult,2000,197,23
757,3622,Kabaya Promotional Set: Red (Volcano Climber) RoboRider,2000,16,35
758,13095,Power Bike,2000,16,32
759,13340,Kabaya Promotional Set: White (Ice Explorer) RoboRider,2000,16,33
760,2074,Kabaya Promotional Set: Yellow/Green (Swamp Craft) RoboRider,2000,16,25
761,326,Fire Helicopter,2000,50,31
762,7665,Water Rider,2000,87,30
763,4701,Land Scooper,2000,50,30
764,926,Speed Patroller,2000,50,34
765,10770,Advent Calendar 1998 Classic Basic,1998,212,24
766,8236,Advent Calendar 1998 Classic Basic (Day  9) Whale,1998,221,9
767,2360,Advent Calendar 1998 Classic Basic (Day 10)  Steamboat,1998,221,12
768,3410,Advent Calendar 1998 Classic Basic (Day 11) Boat,1998,221,8
769,13070,Advent Calendar 1998 Classic Basic (Day 12) Airplane,1998,221,12
770,4285,Advent Calendar 1998 Classic Basic (Day 13) Santa,1998,221,5
771,11860,Advent Calendar 1998 Classic Basic (Day 14) Airplane,1998,221,9
772,4225,Advent Calendar 1998 Classic Basic (Day 15) Green Elf,1998,221,9
773,7324,Advent Calendar 1998 Classic Basic (Day 16) Boat,1998,221,8
774,10775,Advent Calendar 1998 Classic Basic (Day 17) Mouse,1998,221,9
775,15300,Advent Calendar 1998 Classic Basic (Day 18) Blue Elf,1998,221,10
776,10793,Advent Calendar 1998 Classic Basic (Day  1)  Airplane,1998,221,10
777,1846,Advent Calendar 1998 Classic Basic (Day 19) Boat,1998,221,9
778,2993,Advent Calendar 1998 Classic Basic (Day 20) Helicopter,1998,221,11
779,5871,Advent Calendar 1998 Classic Basic (Day 21) Red Elf,1998,221,9
780,12032,Advent Calendar 1998 Classic Basic (Day 22) Police Boat,1998,221,9
781,13404,Advent Calendar 1998 Classic Basic (Day 23) Truck,1998,221,10
782,3407,Advent Calendar 1998 Classic Basic (Day 24) Airplane,1998,221,10
783,15115,Advent Calendar 1998 Classic Basic (Day  2) Santa,1998,221,5
784,9510,Advent Calendar 1998 Classic Basic (Day  3) Boat,1998,221,9
785,16228,Advent Calendar 1998 Classic Basic (Day  4) Boat,1998,221,10
786,770,Advent Calendar 1998 Classic Basic (Day  5) Sailboat,1998,221,10
787,16414,Advent Calendar 1998 Classic Basic (Day  6) Airplane,1998,221,10
788,8304,Advent Calendar 1998 Classic Basic (Day  7) Helicopter,1998,221,8
789,3112,Advent Calendar 1998 Classic Basic (Day  8) Airplane,1998,221,9
790,14594,Lego Mosaik Set (Small),1955,370,47
791,2967,Wagon with Double Tippers,1972,235,20
792,981,VW Garage,1957,372,45
793,2342,VW Auto Showroom,1957,372,51
794,11276,Fire Station,1957,372,109
795,10431,Church,1957,372,150
796,16290,Gray Space Elements,1981,452,10
797,6437,ESSO Filling Station,1956,372,96
798,12609,Passenger Coach,1972,235,66
799,9085,Stop bush / Small pulley,1987,1,210
800,11883,Piston Rod,1987,1,50
801,3514,Connector peg,1987,1,150
802,1720,TECHNIC Chainlinks,1987,1,350
803,15416,Gears Small,1987,1,68
804,14013,Gears Large,1987,1,22
805,12837,Large Pre-School Basic Set,1973,433,92
806,10147,Differential and Bevel Gears,1987,1,32
807,5328,Cottage,1979,390,115
808,3252,Worm Gear and Racks,1987,1,22
809,2572,Port Crane and Flat Waggon,1972,235,58
810,2251,"Pulleys, Tires, and Steering Wheels",1987,1,32
811,10798,Hubs and Tyres,1985,524,24
812,7104,Rubber Bands and String,1985,1,101
813,3639,Assorted Spare Axles,1987,1,68
814,13945,"Spare Axles, 12L",1987,1,28
815,11291,Red/Black Plates,1985,524,48
816,4065,Red/Black Plates,1985,524,32
817,4965,Red/Black Plates,1985,525,28
818,9791,Train Motor Plate with Buffers,1977,456,5
819,7673,Red/Black Plates,1985,525,20
820,1166,Locomotive (Push),1975,235,81
821,11868,Red/Blue Bricks,1985,525,88
822,2132,Red/Blue Beams,1985,525,18
823,2515,Red/Blue Beams,1985,525,20
824,13980,Motors (4.5V),1985,525,2
825,8142,Battery Boxes (4.5v),1985,525,2
826,5424,Pole Reverser Switches for Battery Box,1985,1,2
827,14056,Connecting Leads,1985,1,18
828,6692,Angles Swivels Turntables,1985,524,72
829,3878,TECHNIC parts,1987,1,20
830,9357,Weight Bricks,1987,1,18
831,5461,Mobile Crane and Waggon,1975,235,55
832,12600,Building Plates Green,1985,524,3
833,9959,Service Station,1979,390,84
834,6210,Electric Switches and Tiles,1986,525,7
835,1156,Optosensors (4.5V) and Discs,1986,525,4
836,15642,Light Bricks (4.5V),1986,524,12
837,2549,"Pinions, Connectors, and Axles",1986,1,52
838,8865,Touch Sensors,1987,1,2
839,6695,Leads (4.5V) Spirals,1987,524,42
840,12244,Base Plates Grey,1987,524,3
841,7126,Steven Spielberg Moviemaker Set,2000,273,447
842,8390,Building Set,1973,469,338
843,12451,Movie Backdrop Studio,2001,273,211
844,10877,Explosion Studio,2000,273,237
845,11012,Car Stunt Studio,2001,273,168
846,2024,Dino Head Attack,2000,273,95
847,7014,Temple of Gloom,2000,273,58
848,1141,Stuntman Catapult,2001,273,29
849,4500,Cameraman,2001,273,21
850,6623,Director's Copter,2001,273,22
851,6601,Tanker Waggon (Shell),1975,235,81
852,9508,Camera Car,2001,273,20
853,3465,Air Boat,2001,273,24
854,3106,Stunt Go-Cart,2001,273,25
855,7429,Raptor Attack Studio,2001,274,157
856,7812,Hospital,1979,391,104
857,3679,Spinosaurus Attack Studio,2001,274,186
858,5887,Passenger Sleeping Car,1975,235,81
859,11223,Green Goblin,2002,488,59
860,13571,Spider-Man Action Studio,2002,488,249
861,6430,Werewolf Ambush,2002,273,114
862,12295,Electronic Train,1969,235,107
863,11657,Vampire's Crypt,2002,273,171
864,1134,Scary Laboratory,2002,273,500
865,11247,Curse of the Pharaoh,2002,273,52
866,3643,Clikits Bracelet Sample Set,2003,500,13
867,7134,Clikits Bracelet Sample Set,2004,500,13
868,10447,Huki [McDonald's Promo Set #1],2001,355,8
869,1847,Onepu [McDonald's Promo Set #2],2001,355,8
870,60,Maku [McDonald's Promo Set #3],2001,355,8
871,8174,Electronic Control Unit (Forward/Backward - Stop),1969,243,13
872,3191,Jala [McDonald's Promo Set #4],2001,355,8
873,7613,Kongu [McDonald's Promo Set #5],2001,355,8
874,15858,Matoro [McDonald's Promo Set #6],2001,355,8
875,15313,Electronic Control Unit (Forward - Stop),1969,243,13
876,7406,Town Hall,1979,390,135
877,5663,Bricks'n Motor Set,1969,469,96
878,1410,Space Mini Figures,1982,452,24
879,11102,Pirate's Treasure Hunt (Quaker Oats promo),2001,273,35
880,179,Rover,2001,135,29
881,11768,Double Hover (Kabaya Promotional),2001,135,21
882,11917,Jet Scooter,2001,135,24
883,1818,Worker Robot,2001,135,30
884,1163,Vakama,2001,356,28
885,10854,Vakama (bagged),2003,356,28
886,2420,Matau,2001,356,25
887,364,Nokama (Kabaya Promotional),2001,356,27
888,4067,Nuju,2001,356,29
889,1036,Director's Copter (Kabaya Promotional),2001,273,22
890,10131,Camera Cart (Kabaya Promotional),2001,273,20
891,15477,Air Boat (Kabaya Promotional),2001,273,24
892,14738,Stunt Go-Kart (Kabaya Promotional),2001,273,25
893,2995,Dash Jet Sub,2002,305,23
894,9127,Cam Wing Diver,2002,305,21
895,8852,Ogel Marine Slizer,2002,305,21
896,7338,Small Soccer Set 1 (Kabaya Box),2002,462,24
897,3338,Small Soccer Set 1 (Polybag),2002,462,20
898,8181,Small Soccer Set 2 (Kabaya Box),2002,462,19
899,13050,Small Soccer Set 2 (Polybag),2002,462,19
900,10781,Small house set,1973,433,0
901,4389,Small Soccer Set 3 (Kabaya Box),2002,462,12
902,15678,Small Soccer Set 3 (Polybag),2002,462,13
903,9379,Tahnok Va (Kabaya Promotional),2002,329,27
904,10050,Nuhvok Va (Kabaya Promotional),2002,329,26
905,12489,Gahlok Va (Kabaya Promotional),2002,329,26
906,14055,Lehvak Va (Kabaya Promotional),2002,329,25
907,4038,Super Glider (Kabaya Promotional),2002,282,7
908,12240,Ultralight Flyer (Kabaya Promotional),2002,282,16
909,10460,Turbo Chopper (Kabaya Promotional),2002,282,13
910,31,Train Motor Plate with Coupler,1977,456,1
911,8135,Fikou (Tree-Spider),2003,324,13
912,12824,Building Set,1974,469,412
913,9509,Level Crossing,1976,235,68
914,4114,Turbo Force,1992,82,31
915,301,Galactic Scout,1992,129,23
916,15263,Treasure Cart,1992,190,24
917,16067,Pirate Lookout,1992,148,17
918,11031,Shell Race Car,1987,82,46
919,14160,Shell Tanker,1987,76,39
920,11426,Helicopter,1986,466,39
921,1585,Shell Station,1987,76,32
922,12441,Refrigerated Car with Forklift,1976,235,112
923,9251,Holiday Home,1987,69,359
924,15620,Basic Building Set with Gift Item,1991,467,69
925,3434,Airport Security Squad,1991,68,128
926,6970,{Red Race Car Number 3},1991,82,39
927,10011,Mobile Satellite Up-Link,1991,136,31
928,10789,2-Pilot Craft,1991,129,34
929,6344,King's Catapult,1991,190,33
930,5379,Central Station,1975,235,292
931,16265,Desert Island,1991,148,24
932,13087,Weetabix Town House,1987,69,215
933,8677,Mobile Car Crane,1989,85,175
934,6787,Town Bank,1988,85,195
935,11939,Fuel Refinery,1976,235,340
936,14618,Dual Defender,1992,188,49
937,6203,Battle Cove,1992,148,27
938,4820,Basic Building Set Trial Size,1988,467,26
939,12097,Rally Car,1987,82,52
940,9372,Rally and Pitcrew Team,1987,82,124
941,8318,Spy-Bot,1987,130,63
942,337,Twin Starfire,1987,130,89
943,16242,Straight Track,1966,243,25
944,3755,Town Value Pack,1986,67,2
945,909,Space Value Pack,1986,130,2
946,16131,Town Value Pack,1987,82,2
947,3335,Castle Mini Figures,1984,447,38
948,10837,Space Value Pack,1987,130,2
949,5297,Curved Track,1966,243,25
950,9107,Denken mit Lego (Thinking with Lego 250pcs),1972,517,250
951,1638,Basic Set with Storage Case,1985,467,103
952,1067,Denken mit Lego (Thinking with Lego 900pcs),1972,517,901
953,10487,Basic Building Set Gift Item,1989,467,71
954,13682,Basic Building Set Trial Size,1988,467,46
955,1716,Town Value Pack,1989,82,2
956,15530,Theater with Play-Scenes,1987,390,21
957,3846,Race Car,1989,82,32
958,14939,Race Car Repair,1989,82,79
959,4760,Large House Set,1973,433,157
960,2694,Basic Set with Storage Case,1985,467,215
961,9210,Town 2 for 1 Bonus Offer,1990,67,2
962,12252,Two Train Wagons,1966,235,22
963,775,Basic Building Set Trial Size,1989,467,24
964,15827,Basic Building Set Trial Size,1989,467,44
965,8235,Basic Set Trial Size,1986,467,27
966,12484,Basic Set Trial Size,1986,467,38
967,7672,Container Lorry,1986,70,153
968,16107,Space Radar Buggy,1986,130,105
969,8520,Dragster,1986,82,29
970,2919,Large Train Wagon,1966,235,15
971,15808,Switch Track - 1 Right and 1 Left,1967,243,4
972,12219,Duplo Medium Bucket,1988,505,57
973,6525,Build-A-Rabbit,1992,229,29
974,9795,Airplane,1985,466,31
975,10543,Black Knights Boat,1993,188,58
976,11405,Stena Line Ferry,1992,471,173
977,10932,Santa and Chimney,1992,227,62
978,3993,Sterling Super Caravelle,1972,412,49
979,6298,"2 Cross Rails, 8 Straight Tracks, 4 Base Plates",1967,243,14
980,7465,Chick,1985,229,6
981,15926,Sterling Luggage Carrier,1972,412,49
982,14794,Maersk Line Container Truck,1985,70,377
983,11619,Sterling Boeing 727,1974,412,45
984,640,Silja Line Ferry,1986,471,175
985,13491,Santa Claus,1986,227,19
986,5436,Sterling Airways Biplane,1978,412,44
987,9919,Christmas Hearts,1986,227,10
988,5821,Scooter,1986,130,26
989,8473,Mobile Command Trailer,1986,130,68
990,2096,Glory Glider,1990,68,26
991,4174,Lufthansa Boeing 727,1976,412,44
992,14743,Crest Basic Building Set,1985,467,27
993,6111,2 Signals with Automatic Stop / Go Attachment,1968,243,6
994,14687,Stunt Chopper,1990,68,30
995,818,Lufthansa Flight Crew,1976,364,60
996,2292,Straight Track,1976,243,25
997,6264,Wave Jumper,1990,77,25
998,12385,Basic Building Set,1985,467,36
999,7321,Lufthansa Double-Decker,1976,412,50
1000,12408,Track Blaster,1990,82,30
1001,9098,Curved Track,1976,243,25
1002,5526,Automatic Direction Changer,1969,243,7
1003,10237,Super Tow Truck,1986,85,79
1004,6707,Four Car Auto Transport,1970,423,65
1005,9400,Finnjet Ferry,1977,471,507
1006,11096,Basic Set with Board Game,1987,467,240
1007,4714,Medium Bucket,1988,467,217
1008,2639,Lunar Scout,1986,130,70
1009,13835,Silja Line Ferry,1977,471,413
1010,4838,Railroad Crossing Gate,1969,243,7
1011,14410,Silja Line Ferry,1981,471,181
1012,5672,Delivery Truck,1990,75,122
1013,9442,Knights Challenge,1988,199,168
1014,12179,Basic Set,1987,467,27
1015,12908,Town Square,1978,85,441
1016,6813,TCS Breakdown Assistance,1986,85,258
1017,3397,ANWB Breakdown Assistance,1982,85,262
1018,15414,"Crossover, Straight Rails",1976,243,25
1019,11940,Danone Truck,1980,75,40
1020,14106,Town Square - Castle Scene,1980,85,495
1021,13251,Town Square - Castle Scene (Dutch Version),1983,85,495
1022,15036,Super Model,1983,130,314
1023,3150,Ghostly Hideout,1993,203,37
1024,6093,Castle 3-Pack,1993,186,3
1025,9970,Basic Set,1987,467,38
1026,3885,Britannia Airways,1987,466,102
1027,11808,Magnetic Couplings,1968,243,6
1028,7919,Conveyance,1976,416,187
1029,8258,Giraffe,1987,467,16
1030,16189,Trial Size Imagination,1993,467,13
1031,5749,Lion,1987,467,17
1032,6933,Snail,1987,467,14
1033,13098,Car,1987,467,23
1034,1285,Helicopter,1987,466,26
1035,8106,{Aeroplane},1987,466,24
1036,4379,Ship,1987,467,31
1037,2090,Transparent Bricks,1988,443,32
1038,610,Police Car,1991,80,23
1039,15453,Martinair Cessna,1978,412,82
1040,7000,Battery Wagon with Signal and Direction - Changing,1972,243,7
